page,name,brand,link,image,price,old,new,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,card_brand,screen_size,screen_type
laptop88,Lenovo Thinkpad P1 Gen 2 ,Lenovo,https://laptop88.vn/laptop-cu-lenovo-thinkpad-p1-gen-2-intel-core-i7-9850h.html,https://laptop88.vn/media/product/pro_poster_7430.jpg,13990000,1,0,CPU Intel Core i7 9750H,Intel,16GB,DDR4,SSD,256GB,Nvidia Quadro T1000,Nvidia,15.6,FHD
laptop88,Dell Precision 7550 ,Dell,https://laptop88.vn/laptop-cu-dell-precision-7550-intel-core-i7-10850h-quadro-t1000m.html,https://laptop88.vn/media/product/pro_poster_7366.jpg,16990000,1,0,CPU Intel Core i7 10750H,Intel,16GB,DDR4,SSD,256GB,Nvidia Quadro T1000M Nvidia Quadro T2000M Nvidia RTX 3000,Nvidia,15.6,FHD
laptop88,Macbook Air M2 2022 Cũ 8 Core GPU ,Macbook,https://laptop88.vn/moi-100-full-box-macbook-air-m2-2022-8-core-gpu-8gb-256gb-13.6-inch-retina.html,https://laptop88.vn/media/product/250_7359__hie5187_vu__ng__1_.jpg,19990000,1,0,CPU M2 (8-Core CPU),M2,8GB,DDR5,SSD,,8-Core GPU,8-Core,13.6,
laptop88,Dell Precision 7540 ,Dell,https://laptop88.vn/laptop-cu-dell-precision-7540-intel-core-i7.html,https://laptop88.vn/media/product/pro_poster_7214.jpg,13990000,1,0,CPU Intel Core i7-9750H Intel Xeon,Intel,,,,,Nvidia Quadro T2000M Nvidia Quadro T1000M Nvidia RTX 3000 AMD WX3200,Nvidia,15.6,FHD
laptop88,Workstation Dell Precision 7560 ,Workstation,https://laptop88.vn/laptop-cu-workstation-dell-precision-7560-intel-core-i7-11800h-quadro-t1200.html,https://laptop88.vn/media/product/pro_poster_7061.jpg,20990000,1,0,CPU Intel Core i7-11850H,Intel,16GB,DDR4,SSD,,Nvidia Quadro T1200M Nvidia Quadro A2000,Nvidia,15.6,FHD
laptop88,Dell Precision 5550 ,Dell,https://laptop88.vn/laptop-cu-dell-precision-5550-intel-core-i7.html,https://laptop88.vn/media/product/250_6961_dell_precision_5550_i7.jpg,17990000,1,0,CPU Intel Core  i7-10750H Intel Core i7-10875H Intel Core i7-10850H Xeon W-10855M,Intel,32GB,DDR4,SSD,1TB,Nvidia Quadro T1000 Nvidia Quadro T2000,Nvidia,15.6,FHD
laptop88,Gaming Dell G15 5530-9RT49 / 5530-R1506B ,Gaming,https://laptop88.vn/moi-100-full-box-laptop-dell-gaming-g15-intel-core-i5.html,https://laptop88.vn/media/product/6908_ac_dell_gaming_g15_5530.jpg,19990000,0,1,CPU Intel Core i5-13450HX,Intel,16GB,DDR5,SSD,256GB,Nvidia Geforce RTX 3050 Nvidia Geforce RTX 3050Ti,Nvidia,15.6,FHD
laptop88,Acer Nitro 5 AN515-58-57Y8 ,Acer,https://laptop88.vn/moi-100-full-box-laptop-acer-nitro-5-eagle-an515-57-54mv-intel-core-i5.html,https://laptop88.vn/media/product/250_6713_6713_acer_nitro_5_57y8bbb.jpg,17690000,0,1,CPU i5-12500H (12 nhân) i5-12450H (8 nhân),i5-12500H,16GB,DDR4,SSD,512GB,Nvidia RTX 3050Ti Nvidia RTX 3050,Nvidia,15.6,FHD
laptop88,Dell Latitude 3520 ,Dell,https://laptop88.vn/moi-100-full-box-laptop-dell-latitude-3520-70251594-intel-core-i5.html,https://laptop88.vn/media/product/pro_poster_6622.jpg,9990000,0,1,CPU Intel Core i5-1135G7,Intel,8GB,LPDDR4,SSD,256GB,Card Intel Iris Xe Graphics,Card,15.6,
laptop88,Dell Vostro 15 3500 ,Dell,https://laptop88.vn/moi-100-full-box-laptop-dell-vostro-15-3500-7g3982-intel-core-i7.html,https://laptop88.vn/media/product/pro_poster_6263.jpg,,1,0,CPU Intel Core i7-1165G7,Intel,8GB,DDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,15.6,FHD
laptop88,Macbook Air 13 2020 Cũ,Macbook,https://laptop88.vn/moi-100-full-box-macbook-air-13-late-2020-mgn63sa/mgn93sa/mgnd3sa-chip-m1-8-core-ssd-256gb-chinh-hang.html,https://laptop88.vn/media/product/pro_poster_5911.jpg,15690000,1,0,CPU Chip M1 8 Core,Chip,,,,,Card 7-core GPU,Card,13.3,
laptop88,MSI GF63 Thin 12UCX-898US ,MSI,https://laptop88.vn/moi-100-full-box-laptop-msi-gf63-thin-10scs-intel-core-i5.html,https://laptop88.vn/media/product/pro_poster_5809.jpg,14590000,0,1,CPU Intel Core i5-12450H,Intel,8GB,DDR4,SSD,1TB,Card rời Nvidia RTX 2050,Card,15.6,FHD
laptop88,Dell Precision 5540 ,Dell,https://laptop88.vn/moi-99-laptop-workstation-dell-precision-5540-intel-core-i7.html,https://laptop88.vn/media/product/pro_poster_5608.jpg,13390000,1,0,CPU Intel Core i5-9300H,Intel,16GB,DDR4,SSD,512GB,Card rời Nvidia Quadro T1000,Card,15.6,FHD
laptop88,Dell Precision 7520 ,Dell,https://laptop88.vn/laptop-workstation-cu-dell-precision-7520-intel-xeon-e3.html,https://laptop88.vn/media/product/pro_poster_5418.jpg,8990000,1,0,CPU Intel Xeon E3,Intel,8GB,DDR4,SSD,256GB,Card rời Nvidia Quadro M1200 Card rời Nvidia Quadro M2200,Card,15.6,FHD
laptop88,Dell Precision 5530 ,Dell,https://laptop88.vn/laptop-cu-dell-precision-5530-intel-core-i7.html,https://laptop88.vn/media/product/pro_poster_5395.jpg,13990000,1,0,CPU Intel Core i7 8850H Xeon E3,Intel,16GB,DDR4,SSD,512GB,Card rời Quadro P1000 Card rời Quadro P2000,Card,15.6,FHD
laptop88,Lenovo V14-IIL 82C4A02JVN ,Lenovo,https://laptop88.vn/moi-100-full-box-laptop-lenovo-v14-v14-iil-82c400w3vn-intel-core-i5.html,https://laptop88.vn/media/product/250_5366_lenovo_v14_v14_iil_82c400w3vn_0.jpg,11990000,0,1,CPU Intel Core i7-1065G7,Intel,8GB,DDR4,SSD,256GB,Intel UHD Graphics,Intel,14,FHD
laptop88,kstation Cũ Dell Precision 5540 ,kstation,https://laptop88.vn/laptop-workstation-cu-dell-precision-5540-intel-core-i7.html,https://laptop88.vn/media/product/pro_poster_5325.jpg,14990000,1,0,CPU Intel Core i7 9850H Xeon E-2176M,Intel,16GB,DDR4,SSD,,Card rời Quadro T1000 Card rời Quadro T2000,Card,15.6,FHD
laptop88,Dell Precision 7740 ,Dell,https://laptop88.vn/laptop-workstation-cu-dell-precision-7740-intel-core-i7.html,https://laptop88.vn/media/product/pro_poster_5324.jpg,18590000,1,0,CPU Intel Core i7-9850H,Intel,16GB,DDR4,SSD,1TB,Card rời Quadro RTX 3000 Card rời AMD WX3200,Card,17.3,FHD
laptop88,MSI Modern 14 C12MO-660VN ,MSI,https://laptop88.vn/moi-100-full-box-laptop-msi-modern-14-a10m-intel-core-i7.html,https://laptop88.vn/media/product/pro_poster_4897.jpg,10990000,0,1,CPU Intel Core i5 1235u,Intel,16GB,DDR4,SSD,512GB,Card Intel Iris Xe Graphic,Card,14,FHD
laptop88,Dell Precision 5520 ,Dell,https://laptop88.vn/laptop-cu-dell-precision-m5520-intel-core-i7.html,https://laptop88.vn/media/product/pro_poster_4700.jpg,11390000,1,0,CPU Intel Core i7 - 7700HQ Intel Core i7 - 7820HQ Intel Core i7 - 6820HQ Xeon E3-1505M,Intel,16GB,DDR4,SSD,512GB,Nvidia Quadro M1200,Nvidia,15.6,FHD
